location,datetime,temp_c,condition,humidity,wind_kph,pressure_mb,chance_of_rain,lat,lon
Makassar,2025-05-09 22:00,26.1,Patchy rain nearby,83,6.1,1010.0,22,-5.14,119.4221
Makassar,2025-05-09 23:00,25.8,Partly Cloudy ,84,6.5,1010.0,0,-5.14,119.4221
Makassar,2025-05-10 00:00,25.6,Partly Cloudy ,84,6.8,1010.0,0,-5.14,119.4221
Makassar,2025-05-10 01:00,25.4,Partly Cloudy ,84,6.8,1009.0,0,-5.14,119.4221
Makassar,2025-05-10 02:00,25.1,Partly Cloudy ,84,7.2,1008.0,0,-5.14,119.4221
Makassar,2025-05-10 03:00,25.0,Partly Cloudy ,84,7.2,1008.0,0,-5.14,119.4221
Makassar,2025-05-10 04:00,24.9,Partly Cloudy ,84,7.6,1008.0,0,-5.14,119.4221
Makassar,2025-05-10 05:00,24.8,Partly Cloudy ,83,7.6,1008.0,0,-5.14,119.4221
Makassar,2025-05-10 06:00,25.5,Partly Cloudy ,81,7.6,1009.0,0,-5.14,119.4221
Makassar,2025-05-10 07:00,26.2,Partly Cloudy ,78,7.6,1010.0,0,-5.14,119.4221
Makassar,2025-05-10 08:00,26.9,Partly Cloudy ,76,7.6,1010.0,0,-5.14,119.4221
Makassar,2025-05-10 09:00,27.9,Sunny,72,6.5,1010.0,0,-5.14,119.4221
Makassar,2025-05-10 10:00,28.9,Partly Cloudy ,68,5.8,1009.0,0,-5.14,119.4221
Makassar,2025-05-10 11:00,29.9,Sunny,64,4.7,1009.0,0,-5.14,119.4221
Makassar,2025-05-10 12:00,30.1,Sunny,64,7.2,1008.0,0,-5.14,119.4221
Makassar,2025-05-10 13:00,30.3,Sunny,64,9.7,1007.0,0,-5.14,119.4221
Makassar,2025-05-10 14:00,30.5,Sunny,65,12.2,1006.0,0,-5.14,119.4221
Makassar,2025-05-10 15:00,29.9,Patchy rain nearby,68,11.2,1006.0,100,-5.14,119.4221
Makassar,2025-05-10 16:00,29.3,Sunny,71,10.1,1006.0,100,-5.14,119.4221
Makassar,2025-05-10 17:00,28.7,Patchy rain nearby,74,9.0,1006.0,100,-5.14,119.4221
Makassar,2025-05-10 18:00,28.1,Cloudy ,76,7.2,1007.0,100,-5.14,119.4221
Makassar,2025-05-10 19:00,27.5,Patchy rain nearby,78,5.8,1008.0,100,-5.14,119.4221
Makassar,2025-05-10 20:00,26.9,Cloudy ,80,4.0,1009.0,0,-5.14,119.4221
Makassar,2025-05-10 21:00,26.6,Partly Cloudy ,82,5.0,1009.0,0,-5.14,119.4221
Makassar,2025-05-10 22:00,26.3,Cloudy ,84,6.5,1009.0,0,-5.14,119.4221
Makassar,2025-05-10 23:00,25.9,Partly Cloudy ,86,7.6,1009.0,0,-5.14,119.4221
Kuala Lumpur,2025-05-04 00:00,24.6,Light rain shower,91,2.9,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 01:00,24.4,Light rain shower,92,2.2,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 02:00,24.2,Light rain shower,92,3.6,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 03:00,23.8,Moderate or heavy rain shower,94,2.9,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 04:00,23.6,Light rain shower,94,2.2,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 05:00,23.6,Light rain shower,95,4.7,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 06:00,23.4,Moderate or heavy rain shower,97,6.5,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 07:00,23.5,Torrential rain shower,99,6.1,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 08:00,23.1,Torrential rain shower,98,2.9,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 09:00,22.7,Moderate rain,98,4.0,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 10:00,22.8,Moderate rain,97,6.5,1011.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 11:00,22.7,Moderate rain,97,5.8,1011.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 12:00,27.3,Light rain,94,5.0,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 13:00,23.2,Light rain shower,95,4.7,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 14:00,23.6,Patchy rain nearby,94,4.0,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-04 15:00,24.2,Patchy rain nearby,92,4.3,1008.0,74,3.1667,101.7
Kuala Lumpur,2025-05-04 16:00,24.3,Patchy rain nearby,93,3.2,1008.0,88,3.1667,101.7
Kuala Lumpur,2025-05-04 17:00,24.8,Cloudy ,91,4.3,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-04 18:00,24.9,Cloudy ,91,4.7,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-04 19:00,24.3,Patchy rain nearby,93,4.0,1008.0,80,3.1667,101.7
Kuala Lumpur,2025-05-04 20:00,23.6,Mist,95,4.7,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-04 21:00,23.3,Mist,96,5.0,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-04 22:00,23.1,Mist,96,5.4,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-04 23:00,23.0,Mist,96,6.1,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 00:00,22.8,Mist,96,5.8,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 01:00,22.6,Mist,95,4.0,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 02:00,22.5,Mist,94,4.0,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 03:00,22.5,Mist,94,4.7,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 04:00,22.5,Cloudy ,94,4.0,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 05:00,22.5,Cloudy ,94,2.9,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 06:00,22.4,Cloudy ,94,3.2,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 07:00,22.6,Partly Cloudy ,94,3.2,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 08:00,23.7,Partly Cloudy ,90,2.2,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 09:00,25.4,Partly Cloudy ,82,2.9,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 10:00,27.5,Partly Cloudy ,73,5.0,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 11:00,29.0,Partly Cloudy ,66,7.6,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 12:00,30.4,Cloudy ,62,9.0,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 13:00,31.3,Patchy light drizzle,59,10.1,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-05 14:00,31.3,Light rain shower,60,11.2,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-05 15:00,30.4,Light rain shower,67,12.2,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-05 16:00,29.6,Light rain shower,72,11.2,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-05 17:00,28.9,Light rain shower,76,9.7,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-05 18:00,28.1,Light rain shower,80,7.9,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-05 19:00,26.5,Patchy rain nearby,88,6.1,1008.0,86,3.1667,101.7
Kuala Lumpur,2025-05-05 20:00,25.4,Partly Cloudy ,91,4.3,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 21:00,25.0,Partly Cloudy ,91,4.3,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 22:00,24.7,Partly Cloudy ,92,5.0,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-05 23:00,24.4,Partly Cloudy ,92,5.0,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 00:00,24.2,Partly Cloudy ,92,4.7,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 01:00,24.0,Partly Cloudy ,92,4.7,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 02:00,23.8,Partly Cloudy ,92,4.3,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 03:00,23.7,Partly Cloudy ,91,4.0,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 04:00,23.6,Partly Cloudy ,91,3.6,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 05:00,23.4,Partly Cloudy ,91,3.6,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 06:00,23.3,Partly Cloudy ,91,3.2,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 07:00,23.4,Partly Cloudy ,90,2.9,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 08:00,24.8,Partly Cloudy ,87,2.2,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 09:00,26.8,Partly Cloudy ,78,1.8,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 10:00,28.9,Partly Cloudy ,69,3.6,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 11:00,30.3,Partly Cloudy ,61,6.1,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 12:00,31.3,Partly Cloudy ,58,7.2,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 13:00,32.0,Patchy rain nearby,56,7.6,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-06 14:00,32.4,Patchy rain nearby,54,8.6,1009.0,75,3.1667,101.7
Kuala Lumpur,2025-05-06 15:00,32.4,Patchy rain nearby,54,9.4,1008.0,60,3.1667,101.7
Kuala Lumpur,2025-05-06 16:00,32.1,Partly Cloudy ,55,10.8,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 17:00,31.3,Patchy rain nearby,59,10.8,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-06 18:00,29.9,Patchy rain nearby,67,9.4,1007.0,64,3.1667,101.7
Kuala Lumpur,2025-05-06 19:00,27.7,Sunny,77,6.1,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 20:00,26.4,Clear ,80,4.3,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 21:00,25.9,Clear ,82,4.3,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 22:00,25.5,Clear ,83,4.7,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-06 23:00,25.2,Clear ,84,4.7,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 00:00,24.9,Clear ,85,4.3,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 01:00,24.6,Clear ,86,3.2,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 02:00,24.3,Patchy rain nearby,87,2.2,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-07 03:00,24.0,Patchy rain nearby,90,2.2,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-07 04:00,23.8,Partly Cloudy ,91,2.5,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 05:00,23.8,Partly Cloudy ,90,2.9,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 06:00,23.8,Partly Cloudy ,89,2.9,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 07:00,24.3,Partly Cloudy ,88,2.2,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 08:00,25.2,Partly Cloudy ,86,2.2,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 09:00,26.6,Partly Cloudy ,80,1.8,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 10:00,28.6,Partly Cloudy ,71,2.5,1011.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 11:00,30.4,Partly Cloudy ,62,5.8,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 12:00,31.5,Sunny,58,7.6,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 13:00,32.3,Patchy rain nearby,55,8.6,1009.0,87,3.1667,101.7
Kuala Lumpur,2025-05-07 14:00,32.9,Partly Cloudy ,53,10.1,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 15:00,32.9,Partly Cloudy ,52,11.9,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 16:00,32.3,Patchy rain nearby,55,13.0,1006.0,60,3.1667,101.7
Kuala Lumpur,2025-05-07 17:00,31.3,Partly Cloudy ,59,13.0,1006.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 18:00,29.7,Partly Cloudy ,69,11.9,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 19:00,27.3,Partly Cloudy ,79,8.3,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 20:00,26.1,Partly Cloudy ,82,6.5,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 21:00,25.7,Patchy rain nearby,83,5.0,1009.0,82,3.1667,101.7
Kuala Lumpur,2025-05-07 22:00,25.3,Partly Cloudy ,85,4.7,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-07 23:00,24.9,Clear ,88,5.0,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 00:00,24.6,Patchy rain nearby,90,6.8,1010.0,71,3.1667,101.7
Kuala Lumpur,2025-05-08 01:00,24.3,Partly Cloudy ,92,6.1,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 02:00,24.0,Partly Cloudy ,92,5.0,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 03:00,23.9,Cloudy ,92,4.7,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 04:00,23.7,Cloudy ,92,4.0,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 05:00,23.6,Patchy light drizzle,92,3.6,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-08 06:00,23.5,Partly Cloudy ,92,2.2,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 07:00,23.8,Patchy rain nearby,91,2.5,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-08 08:00,25.2,Partly Cloudy ,87,1.8,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 09:00,27.1,Partly Cloudy ,79,3.2,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 10:00,29.0,Patchy rain nearby,69,4.7,1010.0,81,3.1667,101.7
Kuala Lumpur,2025-05-08 11:00,30.5,Sunny,62,6.5,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 12:00,31.8,Sunny,57,7.6,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 13:00,32.7,Partly Cloudy ,53,9.0,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 14:00,33.0,Partly Cloudy ,51,10.1,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 15:00,33.1,Partly Cloudy ,51,10.8,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 16:00,32.6,Partly Cloudy ,54,11.9,1006.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 17:00,31.5,Partly Cloudy ,59,12.2,1006.0,0,3.1667,101.7
Kuala Lumpur,2025-05-08 18:00,30.0,Patchy rain nearby,70,11.2,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-08 19:00,27.5,Patchy rain nearby,83,8.3,1007.0,88,3.1667,101.7
Kuala Lumpur,2025-05-08 20:00,25.3,Patchy light drizzle,90,5.8,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-08 21:00,25.2,Patchy rain nearby,91,5.4,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-08 22:00,25.0,Patchy light drizzle,91,5.0,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-08 23:00,24.8,Patchy rain nearby,92,4.7,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-09 00:00,24.6,Patchy light drizzle,92,4.0,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-09 01:00,24.4,Patchy rain nearby,92,3.6,1010.0,100,3.1667,101.7
Kuala Lumpur,2025-05-09 02:00,24.2,Patchy light drizzle,92,2.9,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-09 03:00,24.1,Partly Cloudy ,91,2.5,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-09 04:00,24.0,Patchy light drizzle,91,1.8,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-09 05:00,23.9,Partly Cloudy ,91,1.4,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 06:00,24.4,Partly Cloudy ,90,1.4,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 07:00,24.8,Partly Cloudy ,90,1.1,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 08:00,25.2,Partly Cloudy ,89,1.1,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 09:00,27.0,Patchy rain nearby,80,2.2,1010.0,26,3.1667,101.7
Kuala Lumpur,2025-05-09 10:00,28.7,Partly Cloudy ,71,3.2,1010.0,51,3.1667,101.7
Kuala Lumpur,2025-05-09 11:00,30.4,Patchy rain nearby,61,4.3,1010.0,77,3.1667,101.7
Kuala Lumpur,2025-05-09 12:00,31.2,Sunny,58,5.8,1009.0,51,3.1667,101.7
Kuala Lumpur,2025-05-09 13:00,32.0,Patchy rain nearby,55,7.2,1008.0,26,3.1667,101.7
Kuala Lumpur,2025-05-09 14:00,32.7,Sunny,51,8.6,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 15:00,32.3,Partly Cloudy ,54,9.4,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 16:00,31.8,Sunny,57,10.1,1007.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 17:00,31.4,Partly Cloudy ,60,10.8,1006.0,0,3.1667,101.7
Kuala Lumpur,2025-05-09 18:00,29.8,Patchy rain nearby,67,9.0,1007.0,22,3.1667,101.7
Kuala Lumpur,2025-05-09 19:00,28.3,Partly Cloudy ,75,7.6,1008.0,44,3.1667,101.7
Kuala Lumpur,2025-05-09 20:00,26.7,Patchy rain nearby,82,5.8,1008.0,66,3.1667,101.7
Kuala Lumpur,2025-05-09 21:00,26.3,Partly Cloudy ,84,5.4,1009.0,44,3.1667,101.7
Kuala Lumpur,2025-05-09 22:00,25.9,Patchy rain nearby,85,5.0,1009.0,22,3.1667,101.7
Kuala Lumpur,2025-05-09 23:00,25.5,Partly Cloudy ,86,4.7,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 00:00,25.2,Clear ,87,4.7,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 01:00,24.9,Partly Cloudy ,89,5.0,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 02:00,24.6,Clear ,91,5.0,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 03:00,24.5,Partly Cloudy ,91,4.3,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 04:00,24.4,Clear ,91,3.6,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 05:00,24.3,Partly Cloudy ,91,2.9,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 06:00,24.7,Partly Cloudy ,90,2.5,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 07:00,25.2,Partly Cloudy ,88,1.8,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 08:00,25.7,Partly Cloudy ,87,1.4,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 09:00,27.4,Partly Cloudy ,78,3.2,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 10:00,29.1,Partly Cloudy ,69,4.7,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 11:00,30.9,Partly Cloudy ,61,6.5,1010.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 12:00,31.3,Patchy rain nearby,59,7.2,1009.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 13:00,31.8,Partly Cloudy ,58,7.9,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 14:00,32.3,Patchy rain nearby,57,8.6,1008.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 15:00,31.8,Patchy rain nearby,60,9.4,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 16:00,31.2,Patchy rain nearby,63,9.7,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 17:00,30.7,Patchy rain nearby,66,10.4,1006.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 18:00,29.3,Sunny,72,9.0,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 19:00,28.0,Patchy rain nearby,78,7.2,1007.0,100,3.1667,101.7
Kuala Lumpur,2025-05-10 20:00,26.6,Clear ,83,5.8,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 21:00,26.4,Clear ,84,5.0,1008.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 22:00,26.1,Clear ,85,4.3,1009.0,0,3.1667,101.7
Kuala Lumpur,2025-05-10 23:00,25.8,Clear ,86,3.6,1009.0,0,3.1667,101.7
Singapore,2025-05-04 00:00,28.8,Clear ,74,9.7,1009.0,0,1.293,103.856
Singapore,2025-05-04 01:00,28.2,Patchy rain nearby,77,8.6,1008.0,100,1.293,103.856
Singapore,2025-05-04 02:00,28.2,Patchy rain nearby,76,6.8,1008.0,100,1.293,103.856
Singapore,2025-05-04 03:00,27.8,Light rain shower,77,3.6,1007.0,100,1.293,103.856
Singapore,2025-05-04 04:00,27.6,Patchy rain nearby,77,3.2,1007.0,100,1.293,103.856
Singapore,2025-05-04 05:00,27.1,Patchy rain nearby,79,2.9,1007.0,100,1.293,103.856
Singapore,2025-05-04 06:00,27.0,Patchy rain nearby,79,0.4,1007.0,100,1.293,103.856
Singapore,2025-05-04 07:00,27.5,Patchy rain nearby,75,1.4,1008.0,100,1.293,103.856
Singapore,2025-05-04 08:00,27.9,Patchy rain nearby,74,1.1,1008.0,100,1.293,103.856
Singapore,2025-05-04 09:00,27.9,Patchy rain nearby,74,5.8,1009.0,100,1.293,103.856
Singapore,2025-05-04 10:00,27.9,Light rain shower,76,11.2,1009.0,100,1.293,103.856
Singapore,2025-05-04 11:00,28.1,Patchy rain nearby,76,13.3,1009.0,100,1.293,103.856
Singapore,2025-05-04 12:00,29.0,Partly cloudy,75,16.9,1010.0,100,1.293,103.856
Singapore,2025-05-04 13:00,28.5,Patchy rain nearby,75,17.6,1009.0,78,1.293,103.856
Singapore,2025-05-04 14:00,28.5,Patchy rain nearby,76,17.3,1008.0,100,1.293,103.856
Singapore,2025-05-04 15:00,28.4,Partly Cloudy ,77,15.8,1007.0,0,1.293,103.856
Singapore,2025-05-04 16:00,28.3,Partly Cloudy ,78,15.8,1006.0,0,1.293,103.856
Singapore,2025-05-04 17:00,28.2,Partly Cloudy ,78,15.8,1006.0,0,1.293,103.856
Singapore,2025-05-04 18:00,28.1,Partly Cloudy ,78,15.5,1006.0,0,1.293,103.856
Singapore,2025-05-04 19:00,27.9,Partly Cloudy ,79,14.0,1007.0,0,1.293,103.856
Singapore,2025-05-04 20:00,27.9,Partly Cloudy ,79,14.0,1008.0,0,1.293,103.856
Singapore,2025-05-04 21:00,27.7,Partly Cloudy ,79,14.4,1009.0,0,1.293,103.856
Singapore,2025-05-04 22:00,27.6,Partly Cloudy ,81,14.4,1009.0,0,1.293,103.856
Singapore,2025-05-04 23:00,27.5,Partly Cloudy ,81,14.4,1010.0,0,1.293,103.856
Singapore,2025-05-05 00:00,27.4,Partly Cloudy ,82,14.8,1010.0,0,1.293,103.856
Singapore,2025-05-05 01:00,27.2,Partly Cloudy ,83,14.8,1009.0,0,1.293,103.856
Singapore,2025-05-05 02:00,27.1,Light rain shower,84,14.8,1008.0,100,1.293,103.856
Singapore,2025-05-05 03:00,27.0,Patchy light rain,84,15.1,1008.0,100,1.293,103.856
Singapore,2025-05-05 04:00,27.1,Light rain shower,84,16.2,1007.0,100,1.293,103.856
Singapore,2025-05-05 05:00,27.1,Light rain shower,83,16.9,1008.0,100,1.293,103.856
Singapore,2025-05-05 06:00,27.1,Light rain shower,83,17.6,1008.0,100,1.293,103.856
Singapore,2025-05-05 07:00,27.2,Patchy rain nearby,83,18.0,1009.0,100,1.293,103.856
Singapore,2025-05-05 08:00,27.5,Light rain shower,82,16.9,1010.0,100,1.293,103.856
Singapore,2025-05-05 09:00,27.8,Light rain shower,80,15.8,1010.0,100,1.293,103.856
Singapore,2025-05-05 10:00,28.0,Light rain shower,79,15.8,1010.0,100,1.293,103.856
Singapore,2025-05-05 11:00,28.0,Light rain shower,79,15.5,1010.0,100,1.293,103.856
Singapore,2025-05-05 12:00,28.6,Light rain shower,76,15.1,1010.0,100,1.293,103.856
Singapore,2025-05-05 13:00,28.8,Patchy rain nearby,74,15.1,1009.0,85,1.293,103.856
Singapore,2025-05-05 14:00,29.0,Patchy rain nearby,73,15.5,1008.0,100,1.293,103.856
Singapore,2025-05-05 15:00,29.1,Partly Cloudy ,72,16.2,1007.0,0,1.293,103.856
Singapore,2025-05-05 16:00,29.3,Patchy rain nearby,71,15.8,1006.0,83,1.293,103.856
Singapore,2025-05-05 17:00,29.3,Partly Cloudy ,71,16.2,1006.0,0,1.293,103.856
Singapore,2025-05-05 18:00,29.2,Partly Cloudy ,73,14.0,1007.0,0,1.293,103.856
Singapore,2025-05-05 19:00,28.8,Patchy rain nearby,75,12.2,1007.0,100,1.293,103.856
Singapore,2025-05-05 20:00,28.6,Partly Cloudy ,76,10.8,1008.0,0,1.293,103.856
Singapore,2025-05-05 21:00,28.3,Partly Cloudy ,77,8.6,1009.0,0,1.293,103.856
Singapore,2025-05-05 22:00,28.4,Partly Cloudy ,76,6.8,1010.0,0,1.293,103.856
Singapore,2025-05-05 23:00,28.4,Partly Cloudy ,77,6.5,1010.0,0,1.293,103.856
Singapore,2025-05-06 00:00,28.3,Partly Cloudy ,77,5.0,1010.0,0,1.293,103.856
Singapore,2025-05-06 01:00,28.2,Partly Cloudy ,77,5.0,1010.0,0,1.293,103.856
Singapore,2025-05-06 02:00,28.0,Patchy rain nearby,78,5.8,1009.0,100,1.293,103.856
Singapore,2025-05-06 03:00,27.7,Partly Cloudy ,78,6.8,1008.0,0,1.293,103.856
Singapore,2025-05-06 04:00,27.7,Patchy rain nearby,78,6.8,1008.0,100,1.293,103.856
Singapore,2025-05-06 05:00,27.9,Partly Cloudy ,78,6.8,1008.0,0,1.293,103.856
Singapore,2025-05-06 06:00,27.9,Patchy rain nearby,78,6.8,1009.0,100,1.293,103.856
Singapore,2025-05-06 07:00,27.9,Patchy rain nearby,78,6.5,1009.0,100,1.293,103.856
Singapore,2025-05-06 08:00,28.2,Cloudy ,77,7.6,1010.0,0,1.293,103.856
Singapore,2025-05-06 09:00,28.7,Partly Cloudy ,74,7.6,1011.0,0,1.293,103.856
Singapore,2025-05-06 10:00,29.2,Partly Cloudy ,72,9.0,1011.0,0,1.293,103.856
Singapore,2025-05-06 11:00,29.5,Partly Cloudy ,70,10.1,1010.0,0,1.293,103.856
Singapore,2025-05-06 12:00,29.6,Patchy rain nearby,70,12.2,1010.0,77,1.293,103.856
Singapore,2025-05-06 13:00,29.7,Patchy rain nearby,71,13.7,1009.0,80,1.293,103.856
Singapore,2025-05-06 14:00,29.6,Patchy rain nearby,71,14.8,1008.0,88,1.293,103.856
Singapore,2025-05-06 15:00,29.7,Partly Cloudy ,70,14.0,1007.0,0,1.293,103.856
